Date,US_Equities,Intl_Equities,US_Bonds,Real_Estate,Commodities,Gold
2016-03-16,61.80727767944336,11.36268138885498,120.58999633789062,172.33848571777344,55.270137786865234,32.92069625854492
2016-03-17,61.94270324707031,11.489498138427734,120.12999725341797,173.43173217773438,56.0499267578125,33.275638580322266
2016-03-18,61.99537658691406,11.481042861938477,119.80000305175781,174.11337280273438,55.80792236328125,33.223876953125
2016-03-21,61.882568359375,11.514860153198242,118.95999908447266,174.36032104492188,55.30422592163086,33.26082992553711
2016-03-22,61.86748504638672,11.599403381347656,119.30999755859375,174.26661682128906,55.30422592163086,33.19429016113281
2016-03-23,62.00291442871094,11.354226112365723,116.61000061035156,173.11654663085938,55.005123138427734,32.76540756225586
2016-03-24,61.92768478393555,11.286592483520508,116.33000183105469,173.03993225097656,55.0255241394043,32.58792495727539
2016-03-28,61.957767486572266,11.320409774780273,116.5999984741211,173.1421356201172,55.52174758911133,32.802371978759766
2016-03-29,62.21361541748047,11.295045852661133,118.76000213623047,174.74371337890625,56.72489547729492,33.14252853393555
2016-03-30,62.19106674194336,11.252774238586426,117.0999984741211,175.51046752929688,56.61613845825195,33.47529220581055
2016-03-31,62.311405181884766,11.235865592956543,117.63999938964844,175.0845184326172,56.96281051635742,33.21647262573242
2016-04-01,62.381561279296875,11.04141616821289,116.93000030517578,176.2771759033203,56.88803482055664,32.88371658325195
2016-04-04,62.381561279296875,10.889236450195312,116.1500015258789,175.70639038085938,56.806480407714844,32.74322509765625
2016-04-05,62.49462127685547,10.863873481750488,117.66000366210938,173.95144653320312,56.4326171875,32.17383575439453
2016-04-06,62.464500427246094,10.982234954833984,116.94000244140625,175.85118103027344,56.56855392456055,32.66927719116211
2016-04-07,62.668113708496094,10.948416709899902,118.61000061035156,173.7470245361328,56.21508026123047,32.16643524169922
2016-04-08,62.615299224853516,11.210503578186035,118.43000030517578,174.2155303955078,56.52779769897461,32.82455825805664
2016-04-11,62.607749938964844,11.295045852661133,120.02999877929688,173.806640625,56.4122200012207,32.88371658325195
2016-04-12,62.50973892211914,11.540223121643066,120.05000305175781,175.4252471923828,56.8200569152832,33.43091583251953
2016-04-13,62.54743957519531,11.599403381347656,118.7699966430664,177.19725036621094,56.56855392456055,33.92634582519531
2016-04-14,62.49462127685547,11.5064058303833,117.11000061035156,177.2057342529297,56.25585174560547,33.889373779296875
2016-04-15,62.637943267822266,11.464134216308594,117.91999816894531,177.0098114013672,56.67731857299805,33.80802917480469
2016-04-18,62.615299224853516,11.514860153198242,117.73999786376953,178.25355529785156,56.949195861816406,34.06684494018555
2016-04-19,62.652976989746094,11.760037422180176,119.58000183105469,178.8158416748047,56.97639465332031,34.68799591064453
2016-04-20,62.47957992553711,11.98830509185791,118.97000122070312,178.98623657226562,56.01116180419922,34.61405563354492
2016-04-21,62.40416717529297,11.937578201293945,119.41999816894531,178.02357482910156,55.011932373046875,34.392208099365234
2016-04-22,62.381561279296875,11.88685417175293,117.88999938964844,178.02357482910156,55.610107421875,34.37002182006836
2016-04-25,62.30615234375,11.878398895263672,118.2300033569336,177.71690368652344,56.07235336303711,34.1999626159668
2016-04-26,62.21564483642578,12.0305757522583,118.69999694824219,177.98094177246094,56.28984832763672,34.3404426574707
2016-04-27,62.40416717529297,12.140484809875488,119.04000091552734,178.34725952148438,56.25585174560547,34.44397735595703
2016-04-28,62.517269134521484,12.208117485046387,121.29000091552734,176.7286376953125,56.140323638916016,34.04466247558594
2016-04-29,62.56253433227539,12.3264799118042,123.6500015258789,175.7745819091797,55.62370681762695,33.933746337890625
2016-05-02,62.452232360839844,12.157392501831055,123.23999786376953,177.1716766357422,56.48697280883789,34.155574798583984
2016-05-03,62.6259765625,11.971396446228027,122.95999908447266,175.62969970703125,56.57535171508789,33.46788787841797
2016-05-04,62.64863204956055,11.979850769042969,122.20999908447266,174.65000915527344,57.3842658996582,33.083370208740234
2016-05-05,62.762027740478516,11.861489295959473,122.06999969482422,174.61593627929688,57.54740524291992,33.03900146484375
2016-05-06,62.731754302978516,11.937578201293945,123.18000030517578,175.2548828125,58.1795539855957,33.12773895263672
2016-05-09,62.777061462402344,11.675494194030762,120.6500015258789,175.39967346191406,58.81850814819336,32.95027160644531
2016-05-10,62.777061462402344,11.962942123413086,120.9800033569336,177.58056640625,58.81170654296875,33.490074157714844
2016-05-11,62.7922248840332,12.241936683654785,122.12000274658203,175.9193115234375,57.55416488647461,33.268226623535156
2016-05-12,62.79975509643555,12.258845329284668,121.16000366210938,175.97047424316406,57.88726806640625,33.268226623535156
2016-05-13,62.867767333984375,12.241936683654785,121.70999908447266,174.4370574951172,57.37063980102539,32.81717300415039
2016-05-16,62.731754302978516,12.377206802368164,121.80000305175781,176.1578826904297,57.91445541381836,33.29780197143555
2016-05-17,62.68644332885742,12.47020435333252,122.22000122070312,174.51368713378906,56.84047317504883,33.04639434814453
2016-05-18,62.39175033569336,12.377206802368164,120.0999984741211,174.56480407714844,55.94997787475586,32.9946403503418
2016-05-19,62.45977783203125,12.343389511108398,119.87000274658203,173.95997619628906,55.324615478515625,32.74322509765625
2016-05-20,62.45977783203125,12.39411449432373,119.70999908447266,175.05894470214844,55.76645278930664,33.009422302246094
2016-05-23,62.474884033203125,12.3264799118042,119.37000274658203,174.8203887939453,55.77326965332031,32.89110565185547
2016-05-24,62.444679260253906,12.3264799118042,117.30000305175781,177.08645629882812,56.46658706665039,33.33477783203125
2016-05-25,62.421958923339844,12.47020435333252,116.9800033569336,178.2876739501953,56.46658706665039,33.682334899902344
2016-05-26,62.52776336669922,12.461750030517578,116.58000183105469,178.3387908935547,56.57535171508789,33.763671875
2016-05-27,62.50510025024414,12.512475967407227,115.62000274658203,179.10549926757812,56.8812370300293,33.68973159790039
2016-05-31,62.55803680419922,12.436387062072754,116.05999755859375,178.7646942138672,56.87445068359375,33.600990295410156
2016-06-01,62.5799446105957,12.563201904296875,115.94000244140625,179.131103515625,56.922019958496094,33.6083869934082
2016-06-02,62.70107650756836,12.588565826416016,115.66999816894531,179.67628479003906,57.21431350708008,33.6749382019043
2016-06-03,63.09475326538086,12.67310905456543,118.87999725341797,179.13958740234375,57.445430755615234,33.978118896484375
2016-06-06,62.996341705322266,12.825288772583008,118.91999816894531,180.0511016845703,57.00360107421875,34.22952651977539
2016-06-07,63.00388717651367,12.952102661132812,118.81999969482422,180.33221435546875,57.35026168823242,34.51791000366211
2016-06-08,63.079620361328125,13.171917915344238,120.58000183105469,180.92002868652344,57.71734619140625,34.64362335205078
2016-06-09,63.14014434814453,13.146554946899414,121.25,180.6730194091797,57.84648895263672,34.1851692199707
2016-06-10,63.20075607299805,12.985921859741211,121.73999786376953,178.96067810058594,57.5745735168457,33.268226623535156
2016-06-13,63.21590042114258,12.985921859741211,122.63999938964844,177.58056640625,57.58816146850586,32.794979095458984
2016-06-14,63.208309173583984,12.90137767791748,122.7699966430664,177.2312774658203,57.43864822387695,32.403507232666016
2016-06-15,63.35213088989258,12.83374309539795,123.68000030517578,176.9842987060547,57.982418060302734,32.65800094604492
2016-06-16,63.420284271240234,12.61392879486084,122.37999725341797,177.51239013671875,58.30872344970703,32.62806701660156
2016-06-17,63.32945251464844,12.909832000732422,123.94999694824219,176.851318359375,58.21354293823242,32.87507247924805
2016-06-20,63.18559265136719,13.028192520141602,123.20999908447266,177.99024963378906,58.295108795166016,33.631080627441406
2016-06-21,63.102333068847656,12.926741600036621,120.83999633789062,178.4955291748047,58.517333984375,33.85563278198242
2016-06-22,63.1250114440918,12.850650787353516,120.9000015258789,178.204345703125,58.428184509277344,33.8481559753418
2016-06-23,63.0114631652832,12.952102661132812,120.11000061035156,180.52505493164062,58.72310256958008,34.73889923095703
2016-06-24,63.36730194091797,12.690018653869629,126.0,174.0425567626953,58.20182418823242,32.05170440673828
2016-06-27,63.68529510498047,12.664654731750488,126.68000030517578,170.92544555664062,58.24298858642578,31.47533416748047
2016-06-28,63.76099395751953,12.867561340332031,125.31999969482422,174.0082550048828,59.470680236816406,32.261287689208984
2016-06-29,63.7382698059082,13.053556442260742,125.83999633789062,176.9712371826172,60.19081115722656,32.897525787353516
2016-06-30,63.82151794433594,12.97746753692627,126.47000122070312,179.3861083984375,60.81494903564453,33.29423904418945
2016-07-01,63.999046325683594,13.138100624084473,128.41000366210938,179.7628936767578,60.83553695678711,33.38406753540039
2016-07-05,64.21902465820312,12.766107559204102,129.47000122070312,178.46983337402344,61.50768280029297,32.807708740234375
2016-07-06,64.33280181884766,12.816835403442383,130.22999572753906,179.5402069091797,61.240177154541016,32.740333557128906
2016-07-07,64.22660064697266,12.453295707702637,129.74000549316406,179.42892456054688,60.60921096801758,32.60560989379883
2016-07-08,64.39347076416016,12.580111503601074,130.52000427246094,182.10067749023438,61.58995819091797,33.166996002197266
2016-07-11,64.203857421875,12.529385566711426,129.2899932861328,182.74295043945312,62.0014762878418,33.57120132446289
2016-07-12,63.945926666259766,12.766107559204102,127.1500015258789,184.07022094726562,61.99460983276367,34.035282135009766
2016-07-13,64.0597152709961,12.605474472045898,128.32000732421875,184.04458618164062,62.33756637573242,34.02779769897461
2016-07-14,63.96112823486328,12.656201362609863,127.33000183105469,185.07225036621094,61.782020568847656,34.31971740722656
2016-07-15,63.75629806518555,12.622383117675781,126.83999633789062,184.82388305664062,61.80259323120117,34.177494049072266
2016-07-18,63.77908706665039,12.563201904296875,127.04000091552734,185.320556640625,61.96718978881836,34.297264099121094
2016-07-19,63.877685546875,12.487112998962402,127.20999908447266,185.1321563720703,62.26899719238281,33.982887268066406
2016-07-20,63.80941390991211,12.402569770812988,125.38999938964844,185.90284729003906,62.27582931518555,34.25236129760742
2016-07-21,63.88526153564453,12.33493423461914,127.30000305175781,185.20068359375,62.39926528930664,34.22240447998047
2016-07-22,63.892818450927734,12.309571266174316,126.3499984741211,186.03126525878906,62.94794845581055,34.274818420410156
2016-07-25,63.85491943359375,12.174302101135254,125.47000122070312,185.52603149414062,62.831390380859375,34.162532806396484
2016-07-26,63.84733581542969,12.123575210571289,126.0,185.61166381835938,62.52274703979492,34.30474090576172
2016-07-27,64.03697967529297,12.005213737487793,128.02999877929688,185.41473388671875,62.035789489746094,34.469425201416016
2016-07-28,63.999046325683594,11.971396446228027,127.66000366210938,185.6288299560547,62.61189651489258,34.4619255065918
2016-07-29,64.203857421875,12.07284927368164,128.97999572753906,185.92855834960938,63.40748977661133,34.798763275146484
2016-08-01,64.00242614746094,11.861489295959473,129.22000122070312,185.77447509765625,63.544673919677734,34.63409423828125
2016-08-02,63.941646575927734,11.84458065032959,130.27000427246094,184.58409118652344,62.529598236083984,34.499366760253906
2016-08-03,63.941646575927734,12.039030075073242,129.64999389648438,185.12359619140625,62.16608810424805,34.43947982788086
2016-08-04,64.0556411743164,12.089756965637207,129.8699951171875,185.320556640625,61.91230773925781,34.626625061035156
2016-08-05,63.84282684326172,12.140484809875488,127.55000305175781,186.8362579345703,61.953495025634766,34.78380584716797
2016-08-08,63.850433349609375,12.208117485046387,127.44000244140625,186.7249298095703,62.063194274902344,34.91105270385742
2016-08-09,64.03279876708984,12.174302101135254,127.95999908447266,186.8362579345703,62.39926528930664,35.18051528930664
2016-08-10,64.116455078125,12.0305757522583,128.55999755859375,186.37384033203125,62.330692291259766,35.247894287109375
2016-08-11,63.94923782348633,12.216571807861328,127.66999816894531,187.23873901367188,61.62425231933594,35.53232192993164
2016-08-12,64.0936279296875,12.309571266174316,127.4000015258789,187.07598876953125,61.884883880615234,35.40507507324219
2016-08-15,63.98725128173828,12.512475967407227,127.83999633789062,187.61553955078125,61.82316207885742,35.62214279174805
2016-08-16,63.956886291503906,12.61392879486084,128.47000122070312,186.6478729248047,61.08245086669922,35.49489212036133
2016-08-17,64.0556411743164,12.664654731750488,128.5,186.9989776611328,61.329341888427734,35.49489212036133
2016-08-18,64.12407684326172,12.825288772583008,129.11000061035156,187.41856384277344,61.103004455566406,35.682029724121094
2016-08-19,63.99485397338867,12.783016204833984,127.97000122070312,187.14453125,60.712066650390625,35.442501068115234
2016-08-22,64.0860595703125,12.664654731750488,127.77999877929688,187.1360321044922,61.04130935668945,35.3975944519043
2016-08-23,64.116455078125,12.715381622314453,127.76000213623047,187.51280212402344,61.07560729980469,35.50239181518555
2016-08-24,64.10884094238281,12.563201904296875,126.33999633789062,186.55368041992188,60.808101654052734,35.42003631591797
2016-08-25,64.04042053222656,12.61392879486084,126.2300033569336,186.42523193359375,61.08245086669922,35.35268020629883
2016-08-26,63.88081741333008,12.571656227111816,126.05000305175781,186.07412719726562,60.47887420654297,35.098182678222656
2016-08-29,64.1011962890625,12.520931243896484,126.30000305175781,186.9904022216797,61.07560729980469,35.23291778564453
2016-08-30,64.04800415039062,12.402569770812988,125.02999877929688,186.68218994140625,60.9589729309082,35.13561248779297
2016-08-31,64.00242614746094,12.165847778320312,124.77999877929688,186.15115356445312,61.020694732666016,34.95595932006836
2016-09-01,64.09080505371094,12.0305757522583,125.29000091552734,186.15972900390625,60.869808197021484,35.18051528930664
2016-09-02,63.999393463134766,12.165847778320312,126.56999969482422,186.9989776611328,61.397918701171875,35.584712982177734
2016-09-06,64.18978118896484,12.250391960144043,128.7100067138672,187.5641326904297,61.871158599853516,35.95149230957031
2016-09-07,64.19740295410156,12.360298156738281,128.27000427246094,187.54702758789062,62.24153518676758,35.99641036987305
2016-09-08,63.9537239074707,12.580111503601074,127.58999633789062,187.11883544921875,61.48024368286133,35.944007873535156
2016-09-09,63.671913146972656,12.385659217834473,126.75,182.64022827148438,59.04543685913086,35.14308547973633
2016-09-12,63.69479751586914,12.385659217834473,126.58999633789062,185.26055908203125,59.745018005371094,35.43501663208008
2016-09-13,63.51201248168945,12.225028038024902,125.75,182.59742736816406,58.245033264160156,34.56468963623047
2016-09-14,63.59578323364258,12.13202953338623,126.18000030517578,182.52882385253906,58.43151092529297,34.59480285644531
2016-09-15,63.64906692504883,12.19120979309082,125.37000274658203,184.35289001464844,58.652488708496094,34.93359375
2016-09-16,63.70238494873047,12.208117485046387,125.05999755859375,183.64024353027344,58.68012237548828,34.56468963623047
2016-09-19,63.656707763671875,12.199664115905762,125.31999969482422,183.6746826171875,59.211891174316406,34.7980842590332
2016-09-20,63.671913146972656,12.241936683654785,125.44000244140625,183.6833038330078,59.12210464477539,34.903480529785156
2016-09-21,63.854698181152344,12.39411449432373,127.2699966430664,185.74887084960938,59.88174057006836,35.58860397338867
2016-09-22,63.98413848876953,12.461750030517578,127.56999969482422,186.91934204101562,60.95219421386719,35.94245910644531
2016-09-23,63.96891784667969,12.318024635314941,127.6500015258789,185.8952178955078,61.13863754272461,35.566017150878906
2016-09-26,64.0755615234375,12.402569770812988,127.55000305175781,184.3889923095703,61.283653259277344,35.2347526550293
2016-09-27,64.1517105102539,12.284207344055176,126.62000274658203,185.53372192382812,60.634517669677734,35.453094482421875
2016-09-28,64.1517105102539,12.571656227111816,126.22000122070312,186.45462036132812,61.13175582885742,35.76176452636719
2016-09-29,64.1593246459961,12.647746086120605,126.06999969482422,184.76773071289062,60.31685256958008,35.355201721191406
2016-09-30,64.0755615234375,12.690018653869629,125.63999938964844,186.16200256347656,59.902488708496094,35.543426513671875
2016-10-03,64.00763702392578,12.799924850463867,125.31999969482422,185.71446228027344,58.783729553222656,35.520843505859375
2016-10-04,63.79400634765625,12.766107559204102,120.97000122070312,184.76773071289062,57.98262023925781,35.392852783203125
2016-10-05,63.68720245361328,12.842196464538574,120.77999877929688,185.5853271484375,56.80860900878906,35.648826599121094
2016-10-06,63.664302825927734,12.867561340332031,119.66000366210938,185.71446228027344,56.82929992675781,35.49825668334961
2016-10-07,63.717735290527344,12.83374309539795,119.73999786376953,185.0775604248047,56.73263168334961,35.27238464355469
2016-10-10,63.64902877807617,12.97746753692627,120.16000366210938,186.04147338867188,57.0848503112793,35.430503845214844
2016-10-11,63.549835205078125,12.90137767791748,119.55000305175781,183.69187927246094,56.53235626220703,34.87336730957031
2016-10-12,63.58797836303711,12.808379173278809,119.73999786376953,183.93283081054688,57.181522369384766,34.82820129394531
2016-10-13,63.664302825927734,12.892923355102539,120.02999877929688,183.33041381835938,57.630401611328125,34.685142517089844
2016-10-14,63.534576416015625,12.90137767791748,119.36000061035156,183.42507934570312,57.374881744384766,34.74537658691406
2016-10-17,63.671905517578125,12.91828727722168,119.68000030517578,182.78811645507812,57.49919128417969,34.677616119384766
2016-10-18,63.7558479309082,12.943650245666504,120.41999816894531,183.93283081054688,57.86520767211914,35.09170150756836
2016-10-19,63.801612854003906,13.028192520141602,121.11000061035156,184.4234161376953,57.989505767822266,35.21216583251953
2016-10-20,63.76346969604492,12.909832000732422,120.73999786376953,184.0791778564453,57.85828399658203,35.19710159301758
2016-10-21,63.81687927246094,12.96055793762207,120.83000183105469,184.1652374267578,57.644195556640625,35.151939392089844
2016-10-24,63.7253303527832,12.969013214111328,120.55999755859375,184.94847106933594,57.775421142578125,35.1895751953125
2016-10-25,63.7253303527832,12.909832000732422,121.47000122070312,184.32876586914062,57.67183303833008,35.151939392089844
2016-10-26,63.61087417602539,12.825288772583008,120.79000091552734,183.95867919921875,56.919097900390625,34.95619201660156
2016-10-27,63.43541717529297,12.90137767791748,121.01000213623047,183.46807861328125,55.42740249633789,34.87336730957031
2016-10-28,63.404869079589844,12.816835403442383,121.58000183105469,182.9259033203125,55.55860137939453,34.835723876953125
2016-10-31,63.473548889160156,12.647746086120605,121.94000244140625,182.93450927734375,56.46330261230469,34.86585235595703
2016-11-01,63.45294189453125,12.706926345825195,122.7300033569336,181.60903930664062,55.23402786254883,34.73031997680664
2016-11-02,63.51410675048828,12.55474853515625,123.63999938964844,180.5160675048828,54.426021575927734,34.43669128417969
2016-11-03,63.475852966308594,12.512475967407227,124.30000305175781,179.68980407714844,54.0047721862793,34.406578063964844
2016-11-04,63.59052658081055,12.427933692932129,124.38999938964844,179.49179077148438,54.43294143676758,34.0753173828125
2016-11-07,63.506412506103516,12.478659629821777,122.1500015258789,183.4508514404297,55.385963439941406,34.7227897644043
2016-11-08,63.39176940917969,12.461750030517578,121.63999938964844,184.27713012695312,55.676002502441406,34.835723876953125
2016-11-09,62.764862060546875,12.520931243896484,121.55999755859375,186.23085021972656,54.83348083496094,34.602317810058594
2016-11-10,62.497318267822266,12.419477462768555,119.75,186.6956024169922,53.914981842041016,34.37646484375
2016-11-11,62.38262939453125,12.182754516601562,117.0999984741211,186.26527404785156,54.23958969116211,34.02259826660156
2016-11-14,62.14565658569336,12.157392501831055,116.11000061035156,186.4115753173828,55.524078369140625,33.811805725097656
2016-11-15,62.22969436645508,12.427933692932129,117.12000274658203,187.86607360839844,55.06136703491211,34.14308547973633
2016-11-16,62.35969924926758,12.27575397491455,116.7699966430664,187.51327514648438,54.902549743652344,33.78922653198242
2016-11-17,62.107444763183594,12.301116943359375,116.16999816894531,188.4771728515625,54.34315490722656,34.000030517578125
2016-11-18,61.954505920410156,12.402569770812988,115.1500015258789,188.0554656982422,54.50199508666992,33.713932037353516
2016-11-21,61.94683837890625,12.749198913574219,115.58000183105469,189.4755401611328,54.33625793457031,34.01508331298828
2016-11-22,62.00038146972656,12.732291221618652,115.54000091552734,189.84564208984375,55.28929138183594,34.18071365356445
2016-11-23,61.83981704711914,12.783016204833984,113.25,189.94891357421875,55.054473876953125,34.02259826660156
2016-11-25,61.8627815246582,12.690018653869629,112.61000061035156,190.65467834472656,55.37214660644531,34.15813446044922
2016-11-28,62.00800323486328,12.732291221618652,113.80000305175781,189.7595672607422,55.62765884399414,34.0301513671875
2016-11-29,62.05388641357422,12.478659629821777,113.2699966430664,190.1296844482422,56.159420013427734,34.195777893066406
2016-11-30,61.83981704711914,12.859106063842773,111.75,189.67352294921875,55.51716613769531,34.1656608581543
2016-12-01,61.61001968383789,13.095829010009766,111.54000091552734,188.9763946533203,54.7022705078125,34.0753173828125
2016-12-02,61.832157135009766,13.188826560974121,112.13999938964844,189.0709991455078,55.247840881347656,34.1656608581543
2016-12-05,61.908748626708984,13.256462097167969,111.54000091552734,190.2071075439453,55.65529251098633,34.43669128417969
2016-12-06,61.90110397338867,13.197280883789062,111.43000030517578,190.80958557128906,56.0143928527832,34.61738967895508
2016-12-07,62.046634674072266,13.095829010009766,111.83000183105469,193.3054962158203,57.133174896240234,35.114280700683594
2016-12-08,61.92410659790039,13.12119197845459,111.56999969482422,193.7788848876953,57.526817321777344,35.13688659667969
2016-12-09,61.740238189697266,13.188826560974121,110.4000015258789,194.94935607910156,57.464664459228516,35.24228286743164
2016-12-12,61.67132568359375,13.273370742797852,110.81999969482422,194.7256317138672,57.844482421875,35.03900909423828
2016-12-13,61.740238189697266,13.3071870803833,110.44999694824219,196.02523803710938,57.816871643066406,35.38532638549805
2016-12-14,61.42618179321289,13.180371284484863,108.83000183105469,194.40713500976562,56.55305480957031,34.74537658691406
2016-12-15,61.33428955078125,13.163463592529297,107.33999633789062,195.2075958251953,56.221595764160156,34.7227897644043
2016-12-16,61.38788986206055,13.22264575958252,108.05000305175781,194.82582092285156,57.064109802246094,34.655029296875
2016-12-19,61.548702239990234,13.146554946899414,108.58999633789062,195.25,57.678749084472656,34.61738967895508
2016-12-20,61.556434631347656,13.205735206604004,107.79000091552734,196.00318908691406,57.80995178222656,34.723697662353516
2016-12-21,61.648311614990234,13.129645347595215,107.8499984741211,195.45779418945312,56.93291091918945,34.670536041259766
2016-12-22,61.6060905456543,13.112738609313965,107.58999633789062,195.12013244628906,56.837703704833984,34.503482818603516
2016-12-23,61.63682174682617,13.138100624084473,107.93000030517578,195.4058380126953,56.98577880859375,34.60219955444336
2016-12-27,61.59071731567383,13.3410062789917,108.55999755859375,195.89068603515625,57.10564422607422,34.609798431396484
2016-12-28,61.74431228637695,13.34946060180664,108.86000061035156,194.27171325683594,56.7601432800293,34.587013244628906
2016-12-29,61.91327667236328,13.366369247436523,110.29000091552734,194.22842407226562,57.46525192260742,34.776851654052734
2016-12-30,62.0438232421875,13.391732215881348,109.61000061035156,193.5185546875,58.191497802734375,34.837589263916016
2017-01-03,62.05148696899414,13.231098175048828,110.47000122070312,194.9989471435547,58.38186264038086,35.088165283203125
2017-01-04,62.097564697265625,13.332551002502441,110.86000061035156,196.1590576171875,59.23503112792969,35.47542953491211
